Concentration_liquide_chimique_kg,Temperature_C,Temps_reaction_min,Heating_rate_C_min,Taille_particules_mm,Solid_Yield_pct,Liquid_Yield_pct,Gas_Yield_pct,HBr_pct,Br2_pct,HCl_pct,Cl2_pct,HF_pct,Toxicity_Index_pct,Propylene_ppb,1_3_Butadiene_ppb,Chloromethane_ppb,Bromomethane_ppb,Chloroethane_ppb,n_Hexane_ppb,Vinyl_chloride_ppb,HF_gas_ppm,HCl_gas_ppm,F2_upper_bound_ppm,HBr_upper_bound_ppm,Cout_liquide_USD,Valuable_Yield_pct,VOC_Total_ppm,Halogenated_VOC_Total_ppm,Hydrocarbon_VOC_Total_ppm,Inorganic_Halogen_Upper_Total_ppm
43.81,471.78,27.83,12.06,1.91,27.25,56.24,16.52,2.32,0.1,0.3,0.07,0.02,2.82,924020.557,228332.401,143940.673,9646.414,1500.892,890.0,390.0,16.438507,2.009151,0.575194,0.134811,876.2,72.76,1308.720937,155.477979,1153.242958,19.157663
42.63,394.61,28.75,15.18,2.47,27.53,58.0,14.48,0.85,0.04,0.16,0.03,0.01,1.09,634210.72,155407.573,121901.756,6491.833,1284.563,890.0,390.0,12.168471,1.487258,0.397977,0.093276,852.6,72.48,920.5764449999998,130.068152,790.508293,14.146982
24.06,399.71,17.73,22.78,4.39,17.8,60.98,21.22,0.89,0.06,0.09,0.02,0.01,1.06,653363.631,160227.019,123358.261,6700.312,1298.86,890.0,390.0,12.450668,1.521749,0.409689,0.096021,481.2,82.19999999999999,946.228083,131.747433,814.48065,14.478127
39.44,499.55,15.87,16.6,5.62,25.74,55.44,18.82,2.0,0.15,0.21,0.05,0.02,2.43,1028310.037,254574.755,151871.485,10781.605,1578.739,890.0,390.0,17.9751,2.196957,0.638967,0.149758,788.8,74.25999999999999,1448.396621,164.621829,1283.774792,20.960782
36.29,424.49,20.49,22.29,1.94,24.7,53.7,21.6,1.33,0.1,0.21,0.04,0.02,1.7,746424.247,183643.855,130435.161,7713.277,1368.325,890.0,390.0,13.821816,1.689333,0.466595,0.109358,725.8,75.30000000000001,1070.864865,139.906763,930.958102,16.087101999999998
40.75,455.86,24.24,17.24,0.5,24.95,57.28,17.76,1.7,0.17,0.22,0.05,0.02,2.15,864233.43,213288.171,139394.094,8995.631,1456.264,890.0,390.0,15.557608,1.901486,0.538635,0.126243,815.0,75.04,1228.64759,150.235989,1078.411601,18.123972
23.21,386.67,19.83,21.17,4.26,27.6,53.3,19.11,1.11,0.09,0.06,0.01,0.0,1.28,604392.265,147904.358,119634.178,6167.259,1262.305,890.0,390.0,11.729128,1.433561,0.379743,0.089002,464.2000000000001,72.41,880.640365,127.453742,753.186623,13.631434
79.82,485.65,30.82,14.75,3.79,29.52,50.5,19.98,2.84,0.14,0.3,0.11,0.03,3.43,976108.965,241439.403,147901.795,10213.396,1539.773,890.0,390.0,17.205974,2.102952,0.607046,0.142276,1596.4,70.48,1378.483332,160.044964,1218.438368,20.058248
41.41,424.32,22.89,15.22,3.17,27.71,54.78,17.51,1.21,0.11,0.21,0.04,0.02,1.59,745785.817,183483.207,130386.611,7706.328,1367.849,890.0,390.0,13.81241,1.688184,0.466205,0.109267,828.1999999999999,72.29,1070.009812,139.850788,930.159024,16.076066
31.69,435.83,15.42,18.97,3.08,27.39,54.55,18.06,1.42,0.08,0.19,0.02,0.02,1.74,789011.309,194360.034,133673.742,8176.838,1400.114,890.0,390.0,14.449291,1.766025,0.492637,0.115462,633.8000000000001,72.61,1127.902037,143.640694,984.261343,16.823415
47.86,470.94,21.46,16.11,1.99,25.98,57.39,16.63,2.58,0.13,0.41,0.08,0.03,3.23,920865.96,227538.61,143700.778,9612.076,1498.537,890.0,390.0,16.392027,2.00347,0.573265,0.134359,957.2,74.02,1304.4959609999996,155.201391,1149.2945699999998,19.103121
32.52,398.83,12.44,19.39,2.81,25.9,56.76,17.34,1.14,0.09,0.07,0.03,0.02,1.34,650058.815,159395.428,123106.943,6664.339,1296.393,890.0,390.0,12.401976,1.515797,0.407668,0.095547,650.4000000000001,74.1,941.801918,131.457675,810.344243,14.420988
49.18,485.18,25.26,14.16,3.65,24.55,54.41,21.04,2.12,0.15,0.25,0.06,0.02,2.59,974343.893,240995.258,147767.568,10194.183,1538.456,890.0,390.0,17.179967,2.099774,0.605967,0.142023,983.6,75.44999999999999,1376.119358,159.890207,1216.229151,20.027731000000003
49.95,390.5,27.15,17.57,1.79,23.83,59.01,17.16,0.99,0.1,0.12,0.05,0.01,1.28,618775.726,151523.667,120727.985,6323.823,1273.042,890.0,390.0,11.941053,1.459462,0.388539,0.091064,999.0,76.17,899.9042430000001,128.71485,771.189393,13.880118
64.5,479.48,24.58,18.12,3.55,30.39,53.38,16.24,2.17,0.11,0.27,0.08,0.02,2.64,952937.698,235608.819,146139.71,9961.177,1522.477,890.0,390.0,16.86457,2.061225,0.592877,0.138956,1290.0,69.62,1347.4498809999998,158.013364,1189.436517,19.657628000000003
64.44,484.44,22.19,16.25,3.18,29.37,53.72,16.91,1.8,0.18,0.27,0.06,0.03,2.33,971564.843,240295.966,147556.232,10163.933,1536.381,890.0,390.0,17.139021,2.094769,0.604267,0.141625,1288.8,70.63,1372.397355,159.64654599999997,1212.750809,19.979682
57.0,535.71,24.69,10.56,2.39,20.88,58.72,20.39,3.54,0.22,0.44,0.1,0.04,4.33,1164107.934,288745.569,162198.39,12259.765,1680.105,890.0,390.0,19.975936,2.441503,0.722006,0.16922,1140.0,79.11,1630.271763,176.52826000000005,1453.743503,23.308665
56.62,504.94,24.82,18.24,1.49,29.31,54.71,15.98,3.46,0.2,0.42,0.13,0.03,4.25,1048552.036,259668.247,153410.811,11001.939,1593.848,890.0,390.0,18.273344,2.233409,0.651344,0.152659,1132.4,70.69,1475.506881,166.396598,1309.110283,21.310756000000005
28.46,446.9,10.21,26.44,2.85,26.87,55.39,17.74,1.39,0.09,0.17,0.04,0.01,1.7,830584.393,204821.066,136835.215,8629.361,1431.146,890.0,390.0,15.061826,1.84089,0.518059,0.12142,569.2,73.13,1183.581181,147.28572200000002,1036.295459,17.542195
53.33,471.24,24.87,7.96,2.46,25.07,55.26,19.67,1.79,0.13,0.23,0.07,0.02,2.25,921992.602,227822.107,143786.455,9624.339,1499.378,890.0,390.0,16.408627,2.005499,0.573954,0.134521,1066.6,74.93,1306.004881,155.300172,1150.704709,19.122601
21.69,422.88,18.58,24.02,3.69,26.78,55.2,18.02,1.19,0.09,0.12,0.02,0.02,1.43,740377.936,182122.422,129975.362,7647.463,1363.812,890.0,390.0,13.732731,1.678445,0.462898,0.108492,433.8,73.22,1062.766995,139.376637,923.390358,15.982565999999998
29.78,423.66,24.32,12.43,2.6,25.22,53.17,21.61,1.49,0.08,0.18,0.04,0.01,1.81,743307.205,182859.514,130198.122,7679.348,1365.998,890.0,390.0,13.77589,1.68372,0.464689,0.108912,595.6,74.78,1066.690187,139.633468,927.056719,16.033211
55.3,516.02,13.87,10.74,2.21,22.72,56.95,20.33,2.41,0.18,0.29,0.07,0.03,2.98,1090162.675,270138.729,156575.139,11454.871,1624.908,890.0,390.0,18.886432,2.308342,0.676789,0.158622,1106.0,77.28,1531.2363220000002,170.044918,1361.191404,22.030185
23.98,357.21,12.61,24.11,2.37,32.55,52.79,14.66,0.75,0.05,0.05,0.03,0.01,0.9,493756.036,120064.972,111220.721,4962.983,1179.721,890.0,390.0,10.099022,1.234326,0.31209,0.073146,479.6,67.45,732.4644330000001,117.753425,614.711008,11.718583999999998
68.53,508.96,31.2,18.1,1.57,21.42,57.89,20.69,2.9,0.23,0.47,0.08,0.03,3.71,1063649.036,263467.104,154558.879,11166.27,1605.117,890.0,390.0,18.495782,2.260596,0.660576,0.154823,1370.6,78.58,1495.7264060000002,167.72026599999998,1328.0061400000002,21.571777
37.01,446.89,12.6,21.36,1.4,29.37,51.55,19.08,2.09,0.11,0.24,0.06,0.02,2.52,830546.839,204811.616,136832.359,8628.952,1431.118,890.0,390.0,15.061272,1.840822,0.518036,0.121415,740.1999999999999,70.63,1183.530884,147.28242899999998,1036.248455,17.541545
33.02,358.88,20.2,23.32,2.17,22.13,55.07,22.8,0.8,0.04,0.03,0.0,0.01,0.88,500027.676,121643.104,111697.655,5031.25,1184.403,890.0,390.0,10.191428,1.24562,0.315925,0.074045,660.4000000000001,77.87,740.8640880000002,118.303308,622.56078,11.827018
26.83,350.0,16.93,28.29,2.24,21.44,55.02,23.54,0.83,0.04,0.09,0.0,0.01,0.97,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,536.5999999999999,78.56,696.20006,115.379384,580.8206759999999,11.250437000000002
63.67,534.47,25.04,15.16,2.28,21.59,56.82,21.59,3.77,0.24,0.43,0.14,0.03,4.61,1159451.148,287573.783,161844.259,12209.076,1676.629,890.0,390.0,19.907323,2.433117,0.719159,0.168553,1273.4,78.41,1624.034895,176.11996399999998,1447.914931,23.228152
52.29,480.03,21.9,10.83,1.98,24.68,53.1,22.22,3.41,0.19,0.39,0.07,0.04,4.1,955003.208,236128.563,146296.784,9983.66,1524.019,890.0,390.0,16.895003,2.064945,0.59414,0.139252,1045.8,75.32,1350.216234,158.194463,1192.021771,19.69334
57.1,471.12,20.01,7.37,2.93,24.57,55.19,20.24,2.38,0.19,0.31,0.07,0.03,2.98,921541.945,227708.708,143752.184,9619.434,1499.042,890.0,390.0,16.401987,2.004687,0.573679,0.134456,1142.0,75.42999999999999,1305.4013129999996,155.26066,1150.140653,19.114809
70.61,441.41,21.0,18.52,2.7,34.0,50.16,15.85,1.48,0.11,0.17,0.03,0.01,1.81,809966.847,199633.075,135267.33,8404.939,1415.756,890.0,390.0,14.758048,1.803762,0.505451,0.118465,1412.2,66.00999999999999,1155.967947,145.478025,1010.489922,17.185726000000003
45.82,497.14,24.66,5.74,3.0,29.77,54.5,15.74,2.51,0.17,0.26,0.09,0.04,3.06,1019259.348,252297.33,151183.215,10683.088,1571.983,890.0,390.0,17.841748,2.180658,0.633432,0.148461,916.4,70.24,1436.2749640000002,163.828286,1272.446678,20.804299
58.59,538.38,23.45,16.24,1.51,22.89,57.2,19.91,2.97,0.19,0.3,0.07,0.03,3.56,1174135.047,291268.691,162960.913,12368.91,1687.59,890.0,390.0,20.123675,2.45956,0.728138,0.170657,1171.8000000000002,77.11,1643.7011509999998,177.407413,1466.2937379999998,23.48203
21.5,432.26,17.8,28.76,1.72,21.81,57.19,21.0,1.14,0.08,0.15,0.03,0.02,1.41,775604.271,190986.422,132654.189,8030.902,1390.106,890.0,390.0,14.251753,1.741881,0.484438,0.11354,430.0,78.19,1109.94589,142.46519700000002,967.480693,16.591612
52.8,494.48,30.68,10.17,1.91,24.07,56.62,19.31,1.82,0.13,0.3,0.05,0.01,2.31,1009269.79,249783.659,150423.548,10574.352,1564.526,890.0,390.0,17.694563,2.162669,0.627324,0.147029,1056.0,75.92999999999999,1422.895875,162.95242600000003,1259.943449,20.631585
48.27,446.95,16.6,17.61,2.19,26.72,57.54,15.74,1.96,0.14,0.22,0.06,0.02,2.39,830772.167,204868.316,136849.494,8631.405,1431.287,890.0,390.0,15.064592,1.841228,0.518173,0.121447,965.4,73.28,1183.832669,147.302186,1036.530483,17.54544
39.85,355.3,16.91,25.45,2.19,29.28,52.51,18.21,1.09,0.03,0.0,0.0,0.01,1.14,486583.083,118260.043,110675.246,4884.906,1174.367,890.0,390.0,9.993337,1.221408,0.307704,0.072118,797.0,70.72,722.8576449999999,117.124519,605.733126,11.594567
61.18,511.11,29.64,16.16,0.53,28.43,53.29,18.28,3.67,0.23,0.42,0.1,0.03,4.45,1071723.303,265498.832,155172.896,11254.158,1611.144,890.0,390.0,18.614748,2.275136,0.665514,0.15598,1223.6,71.57,1506.540333,168.428198,1338.112135,21.711378
45.25,431.71,19.51,16.43,1.76,32.9,50.37,16.72,1.76,0.14,0.2,0.04,0.02,2.16,773538.761,190466.678,132497.115,8008.419,1388.565,890.0,390.0,14.22132,1.738162,0.483175,0.113244,905.0,67.09,1107.179538,142.284099,964.895439,16.555901000000002
46.21,499.98,24.5,15.59,1.51,26.44,54.81,18.74,2.58,0.14,0.29,0.06,0.03,3.1,1029924.891,254981.1,151994.288,10799.182,1579.944,890.0,390.0,17.998893,2.199865,0.639954,0.149989,924.2,73.55,1450.5594049999995,164.76341399999998,1285.795991,20.988701
38.99,385.95,18.42,19.7,1.87,31.74,54.2,14.06,1.0,0.1,0.23,0.01,0.01,1.35,601688.325,147223.966,119428.554,6137.826,1260.287,890.0,390.0,11.689288,1.428691,0.37809,0.088615,779.8000000000001,68.26,877.018958,127.216667,749.802291,13.584684
57.14,431.69,19.76,21.82,3.14,25.93,56.96,17.12,1.55,0.11,0.23,0.05,0.02,1.97,773463.652,190447.778,132491.403,8007.601,1388.509,890.0,390.0,14.220213,1.738026,0.48313,0.113234,1142.8,74.08,1107.078943,142.27751299999997,964.80143,16.554602999999997
63.31,498.23,16.42,14.17,1.1,25.34,53.74,20.91,2.61,0.17,0.35,0.1,0.04,3.27,1023352.813,253327.369,151494.507,10727.645,1575.038,890.0,390.0,17.902061,2.18803,0.635935,0.149047,1266.2,74.65,1441.757372,164.18719000000002,1277.570182,20.875073
77.09,518.08,33.08,14.76,2.68,25.71,55.84,18.45,3.42,0.18,0.41,0.1,0.04,4.15,1097898.949,272085.407,157163.452,11539.08,1630.683,890.0,390.0,19.000418,2.322273,0.68152,0.159731,1541.8000000000002,74.29,1541.5975710000002,170.72321499999995,1370.874356,22.163942
58.16,509.68,18.36,16.7,1.66,22.37,58.61,19.02,2.92,0.27,0.4,0.07,0.03,3.7,1066352.977,264147.497,154764.503,11195.702,1607.136,890.0,390.0,18.535622,2.265465,0.66223,0.15521,1163.1999999999998,77.63,1499.347815,167.957341,1331.390474,21.618527
57.83,494.14,27.47,14.85,2.69,29.66,52.73,17.61,2.01,0.13,0.23,0.07,0.03,2.48,1007992.929,249462.362,150326.447,10560.453,1563.573,890.0,390.0,17.675749,2.160369,0.626543,0.146846,1156.6,70.34,1421.185764,162.840473,1258.345291,20.609507
44.95,462.77,25.76,14.36,2.01,25.13,57.8,17.06,1.71,0.13,0.22,0.06,0.02,2.14,890183.747,219818.047,141367.515,9278.1,1475.634,890.0,390.0,15.939958,1.948217,0.554503,0.129962,899.0,74.86,1263.403043,152.51124900000002,1110.891794,18.57264
56.7,484.29,26.56,13.03,2.13,27.01,55.19,17.8,2.04,0.16,0.23,0.09,0.03,2.54,971001.522,240154.217,147513.394,10157.801,1535.961,890.0,390.0,17.130721,2.093755,0.603923,0.141544,1134.0,72.99,1371.642895,159.597156,1212.045739,19.969943000000004
59.73,479.61,19.27,3.32,0.66,25.3,59.26,15.44,1.9,0.15,0.28,0.05,0.02,2.4,953425.909,235731.667,146176.837,9966.491,1522.841,890.0,390.0,16.871763,2.062104,0.593175,0.139025,1194.6,74.7,1348.103745,158.05616899999998,1190.047576,19.666067
25.45,414.05,9.01,28.66,3.72,25.68,53.57,20.75,1.25,0.04,0.14,0.03,0.01,1.46,707217.111,173778.166,127453.61,7286.508,1339.059,890.0,390.0,13.244142,1.618729,0.44262,0.103739,509.0,74.32,1018.354454,136.469177,881.885277,15.40923
55.77,469.14,15.22,17.47,1.16,30.26,53.1,16.64,2.74,0.15,0.21,0.06,0.02,3.17,914106.109,225837.629,143186.718,9538.495,1493.491,890.0,390.0,16.292428,1.991297,0.569132,0.13339,1115.4,69.74000000000001,1295.4424420000005,154.608704,1140.833738,18.986247
73.17,521.63,22.61,18.65,1.41,25.5,54.4,20.1,3.31,0.22,0.47,0.13,0.04,4.17,1111230.877,275440.119,158177.294,11684.198,1640.635,890.0,390.0,19.19685,2.346282,0.689672,0.161642,1463.4,74.5,1559.4531230000002,171.89212700000002,1387.560996,22.394446
54.13,357.63,21.53,22.62,1.86,31.52,50.98,17.5,0.53,0.03,0.07,0.03,0.01,0.67,495333.335,120461.868,111340.668,4980.152,1180.898,890.0,390.0,10.122262,1.237166,0.313054,0.073372,1082.6,68.47999999999999,734.5769210000001,117.891718,616.685203,11.745854
63.83,447.26,36.64,7.86,2.38,25.79,55.24,18.97,1.66,0.15,0.24,0.07,0.03,2.15,831936.363,205161.262,136938.027,8644.077,1432.156,890.0,390.0,15.081745,1.843325,0.518885,0.121614,1276.6,74.21000000000001,1185.391885,147.40426,1037.987625,17.565569
20.91,414.13,17.73,23.46,3.07,24.96,56.74,18.3,1.2,0.1,0.15,0.03,0.01,1.49,707517.549,173853.765,127476.457,7289.778,1339.283,890.0,390.0,13.248568,1.61927,0.442804,0.103782,418.2,75.04,1018.756832,136.49551799999998,882.261314,15.414424000000002
53.8,497.8,24.31,11.94,1.41,26.0,51.07,22.93,3.42,0.18,0.33,0.08,0.04,4.04,1021737.96,252921.023,151371.704,10710.068,1573.833,890.0,390.0,17.878268,2.185122,0.634948,0.148816,1076.0,74.0,1439.594588,164.04560500000002,1275.548983,20.847154
28.01,405.11,9.39,31.69,2.04,24.77,54.57,20.66,1.17,0.08,0.12,0.02,0.02,1.42,673643.184,165329.962,124900.443,6921.055,1313.998,890.0,390.0,12.749466,1.558268,0.42209,0.098927,560.2,75.23,973.388642,133.52549599999998,839.8631459999999,14.828751
45.61,437.85,26.43,16.63,2.36,27.04,53.43,19.53,1.91,0.1,0.17,0.04,0.02,2.24,796597.364,196268.913,134250.632,8259.412,1405.777,890.0,390.0,14.561063,1.779686,0.497276,0.116549,912.2,72.96000000000001,1138.062098,144.30582100000004,993.756277,16.954574
28.26,401.95,18.04,17.44,2.72,30.05,49.22,20.73,0.82,0.07,0.14,0.02,0.01,1.07,661775.89,162343.795,123997.981,6791.88,1305.139,890.0,390.0,12.574614,1.536898,0.414833,0.097227,565.2,69.95,957.494685,132.485,825.0096850000001,14.623572
44.09,442.87,17.8,20.1,2.97,30.97,49.2,19.83,1.78,0.1,0.29,0.05,0.01,2.23,815449.838,201012.759,135684.29,8464.621,1419.849,890.0,390.0,14.838834,1.813636,0.508804,0.119251,881.8000000000001,69.03,1163.3113569999998,145.95876,1017.352597,17.280525
51.82,569.89,20.27,15.59,1.5,29.37,53.53,17.1,3.29,0.22,0.31,0.12,0.03,3.96,1292469.995,321045.305,171959.828,13656.986,1775.921,890.0,390.0,21.867213,2.672659,0.800499,0.187617,1036.4,70.63,1802.188035,187.782735,1614.4053,25.527988
55.98,420.9,15.99,9.89,0.72,20.64,60.37,18.99,1.25,0.1,0.22,0.03,0.02,1.61,732942.1,180251.343,129409.896,7566.524,1358.261,890.0,390.0,13.623172,1.665055,0.458351,0.107426,1119.6,79.36,1052.808124,138.72468099999998,914.083443,15.854004000000002
39.34,473.65,17.62,13.53,4.52,30.14,55.6,14.26,1.63,0.11,0.29,0.04,0.02,2.09,931043.291,230099.531,144474.725,9722.856,1506.134,890.0,390.0,16.541979,2.021798,0.579489,0.135818,786.8000000000001,69.86,1318.126537,156.093715,1162.032822,19.279084
24.39,353.97,15.17,12.27,3.9,33.9,49.78,16.32,0.98,0.06,0.12,0.0,0.0,1.16,481588.304,117003.207,110295.412,4830.537,1170.638,890.0,390.0,9.919744,1.212414,0.304649,0.071402,487.8,66.1,716.168098,116.686587,599.481511,11.508209
40.92,443.84,21.71,10.72,1.81,32.16,47.87,19.97,1.4,0.13,0.25,0.05,0.02,1.85,819092.646,201929.399,135961.312,8504.273,1422.568,890.0,390.0,14.892507,1.820196,0.511031,0.119773,818.4000000000001,67.84,1168.1901979999998,146.278153,1021.912045,17.343507
60.38,452.55,23.12,13.44,1.14,30.49,53.48,16.03,2.22,0.12,0.2,0.06,0.02,2.63,851802.815,210160.256,138448.793,8860.323,1446.985,890.0,390.0,15.374456,1.8791,0.531033,0.124461,1207.6,69.50999999999999,1211.9991720000005,149.146101,1062.853071,17.90905
35.17,461.99,17.61,14.53,3.62,29.26,53.41,17.33,2.01,0.14,0.3,0.03,0.02,2.49,887254.478,219080.955,141144.755,9246.215,1473.448,890.0,390.0,15.896798,1.942942,0.552712,0.129542,703.4000000000001,70.74,1259.4798510000005,152.25441800000002,1107.225433,18.521994
66.88,499.64,20.98,10.52,1.49,26.24,55.24,18.52,2.88,0.16,0.39,0.08,0.04,3.55,1028648.03,254659.804,151897.188,10785.284,1578.991,890.0,390.0,17.98008,2.197565,0.639173,0.149806,1337.6,73.76,1448.849297,164.651463,1284.197834,20.966624000000003
28.09,350.0,8.0,19.05,3.43,32.74,50.99,16.27,0.75,0.04,0.11,0.0,0.01,0.91,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,561.8,67.26,696.20006,115.379384,580.8206759999999,11.250437000000002
78.5,493.07,26.47,9.53,3.1,29.78,53.46,16.76,2.85,0.21,0.31,0.09,0.03,3.48,1003974.573,248451.224,150020.867,10516.713,1560.573,890.0,390.0,17.616543,2.153133,0.624086,0.14627,1570.0,70.22,1415.8039500000002,162.48815299999998,1253.315797,20.540032
30.09,407.29,20.8,23.11,3.06,22.73,56.83,20.45,1.18,0.07,0.12,0.04,0.02,1.43,681830.115,167390.038,125523.027,7010.17,1320.109,890.0,390.0,12.870091,1.573012,0.427096,0.100101,601.8,77.28,984.353459,134.24330600000002,850.110153,14.970300000000002
39.34,463.11,20.15,15.94,2.77,29.81,53.71,16.47,2.46,0.13,0.25,0.07,0.03,2.94,891460.608,220139.343,141464.615,9291.998,1476.587,890.0,390.0,15.958771,1.950517,0.555284,0.130145,786.8000000000001,70.18,1265.1131509999998,152.62319999999997,1112.4899509999998,18.594717
39.27,490.34,21.0,12.01,4.01,27.36,55.51,17.13,2.21,0.16,0.24,0.04,0.03,2.67,993722.133,245871.403,149241.209,10405.115,1552.92,890.0,390.0,17.465485,2.13467,0.617816,0.144801,785.4000000000001,72.64,1402.07278,161.589244,1240.4835360000002,20.362772000000003
53.87,512.64,27.44,17.67,1.99,19.3,59.82,20.87,2.4,0.22,0.43,0.12,0.04,3.2,1077469.176,266944.665,155609.847,11316.702,1615.433,890.0,390.0,18.699407,2.285483,0.669027,0.156803,1077.4,80.69,1514.235823,168.93198199999998,1345.303841,21.81072
43.22,479.08,24.68,14.56,3.14,23.68,57.16,19.16,2.03,0.18,0.23,0.07,0.01,2.51,951435.509,235230.823,146025.474,9944.825,1521.356,890.0,390.0,16.842437,2.05852,0.591958,0.13874,864.4,76.32,1345.4379869999998,157.881655,1187.556332,19.631655
58.83,430.6,19.57,18.97,2.03,27.45,51.35,21.2,1.98,0.1,0.23,0.07,0.03,2.4,769370.186,189417.74,132180.111,7963.044,1385.453,890.0,390.0,14.1599,1.730655,0.480626,0.112647,1176.6,72.55,1101.596534,141.918608,959.677926,16.483828
54.22,450.95,20.91,20.43,1.17,25.21,56.6,18.19,1.65,0.14,0.25,0.05,0.02,2.11,845794.058,208648.273,137991.851,8794.918,1442.5,890.0,390.0,15.285924,1.86828,0.527359,0.1236,1084.4,74.79,1203.9516,148.619269,1055.332331,17.805163
31.48,426.39,11.64,27.99,3.16,27.61,53.26,19.14,0.94,0.09,0.14,0.02,0.01,1.2,753559.646,185439.335,130977.78,7790.946,1373.651,890.0,390.0,13.926949,1.702183,0.470958,0.110381,629.6,72.4,1080.421358,140.532377,939.888981,16.210471000000002
41.17,401.35,16.68,8.27,3.9,33.22,48.92,17.86,0.77,0.1,0.05,0.0,0.01,0.94,659522.606,161776.802,123826.627,6767.353,1303.457,890.0,390.0,12.541414,1.53284,0.413455,0.096904,823.4000000000001,66.78,954.476845,132.287437,822.1894080000001,14.584613
52.18,474.49,27.25,14.28,1.26,27.33,55.49,17.18,2.38,0.22,0.31,0.06,0.03,3.01,934197.888,230893.322,144714.62,9757.194,1508.489,890.0,390.0,16.588459,2.027478,0.581418,0.13627,1043.6,72.67,1322.351513,156.37030299999998,1165.98121,19.333625
47.36,456.67,20.35,18.73,4.34,23.24,54.5,22.26,1.45,0.14,0.26,0.07,0.03,1.94,867275.363,214053.612,139625.421,9028.742,1458.534,890.0,390.0,15.602428,1.906964,0.540495,0.126678,947.2,76.76,1232.7216720000004,150.502697,1082.218975,18.176565
64.35,550.77,19.36,16.36,1.98,25.63,57.98,16.39,3.43,0.23,0.41,0.14,0.05,4.26,1220665.355,302977.109,166499.363,12875.393,1722.322,890.0,390.0,20.809249,2.543352,0.756591,0.177326,1287.0,74.37,1706.019542,181.487078,1524.532464,24.286518
56.61,468.6,17.07,21.4,0.57,25.36,56.8,17.84,3.08,0.19,0.31,0.05,0.04,3.67,912078.153,225327.335,143032.5,9516.42,1491.977,890.0,390.0,16.262549,1.987645,0.567891,0.1331,1132.2,74.64,1292.726385,154.43089700000002,1138.2954880000002,18.951185
65.26,486.94,22.46,17.08,1.98,23.8,57.71,18.49,1.94,0.15,0.3,0.07,0.03,2.48,980953.525,242658.439,148270.205,10266.129,1543.389,890.0,390.0,17.277353,2.111677,0.610008,0.142971,1305.2,76.2,1384.9716870000002,160.46972299999996,1224.501964,20.142009
21.15,363.19,12.51,24.28,3.62,31.14,51.32,17.54,0.71,0.03,0.05,0.01,0.01,0.8,516213.763,125716.008,112928.544,5207.436,1196.485,890.0,390.0,10.429913,1.274768,0.325823,0.076365,423.0,68.86,762.5422359999999,119.722465,642.819771,12.106869
71.29,465.87,33.65,13.23,1.93,32.06,51.77,16.17,2.56,0.15,0.26,0.07,0.03,3.07,901825.713,222747.514,142252.841,9404.823,1484.324,890.0,390.0,16.11149,1.969182,0.561622,0.13163,1425.8000000000002,67.94,1278.995215,153.53198799999998,1125.463227,18.773924
45.09,448.7,15.71,17.83,1.54,24.38,56.4,19.22,1.08,0.12,0.22,0.04,0.02,1.49,837344.244,206522.047,137349.275,8702.942,1436.192,890.0,390.0,15.161425,1.853063,0.522192,0.122389,901.8,75.62,1192.6347,147.878409,1044.756291,17.659069
55.75,506.21,23.43,11.18,0.5,28.22,55.65,16.13,3.36,0.21,0.4,0.09,0.03,4.09,1053321.486,260868.384,153773.509,11053.854,1597.408,890.0,390.0,18.343617,2.241998,0.654261,0.153342,1115.0,71.78,1481.8946410000003,166.81477099999998,1315.07987,21.393217999999997
